x,y,source
5.1675477,-4.6401916,natural
9.886478,2.1905832,natural
14.947942,-0.32128817,natural
6.643201,-2.5199645,natural
7.1665483,-1.4863466,natural
15.015935,2.3025148,natural
11.963326,2.555252,natural
-2.2528915,4.217652,natural
13.154286,-0.07996271,natural
12.452138,-1.2414377,natural
4.1193094,-0.54779476,natural
13.533218,0.32050544,natural
11.285402,4.817249,natural
11.464416,6.0105095,natural
12.8083,5.4953446,natural
-0.817418,3.9118073,natural
13.345569,4.132149,natural
12.110775,4.0262027,natural
12.206677,0.9006023,natural
5.7077966,-1.9889712,natural
12.847453,5.294161,natural
-3.6133766,2.864359,natural
6.537431,-0.5348025,natural
16.531185,3.7225354,natural
16.22348,2.3269873,natural
15.719323,2.9352012,natural
3.4654026,-0.8903044,natural
6.498593,-2.324251,natural
4.233355,-2.9776134,natural
2.5745423,-3.209843,natural
6.05893,-3.069917,natural
6.6696057,-3.0847929,natural
10.653361,4.1895947,natural
4.9951987,-1.9705646,natural
9.519747,2.835404,natural
10.614882,-1.2352256,natural
-1.5184703,3.729344,natural
15.184336,3.3713653,natural
3.0348306,-0.07343223,natural
14.319438,4.5616093,natural
15.987122,2.0305452,natural
4.3476067,-2.6609087,natural
13.709948,4.3002152,natural
13.61285,-2.9199479,natural
4.216547,-2.543652,natural
16.108927,3.3676856,natural
16.066193,3.971829,natural
12.669329,0.09347107,natural
7.5590506,-0.9668442,natural
12.506685,2.9050117,natural
10.720491,0.119120516,natural
15.956738,2.817296,natural
12.735508,4.5338836,natural
6.722042,-2.282605,natural
-3.5987942,4.038435,natural
16.302715,2.1627734,natural
7.2202806,0.0015419105,natural
-2.0199187,4.7589526,natural
4.096584,-0.6826282,natural
4.794299,-2.6961439,natural
9.87806,-0.40475705,natural
1.8108873,-0.54579514,natural
13.097527,-0.49966896,natural
14.513163,2.9877582,natural
15.9759035,4.075408,natural
0.764066,-3.1658394,natural
5.8992915,-2.0278823,natural
5.389146,-1.8387041,natural
12.381744,0.61601245,natural
9.934983,2.1729436,natural
1.9315296,-0.011085277,natural
14.283542,2.2877955,natural
2.5322285,-0.77580273,natural
-4.0509033,4.469057,natural
7.903652,-1.511741,natural
5.0805497,-1.4873496,natural
6.417784,-0.63249964,natural
14.44165,2.9772282,natural
15.581684,3.3736181,natural
7.3592887,-0.97229236,natural
15.590294,2.8495696,natural
4.6923895,-2.6135452,natural
13.196682,2.494242,natural
5.738969,-3.3876774,natural
7.378489,-2.2340934,natural
5.219961,-3.3996477,natural
12.012759,2.5146098,natural
-2.8744638,3.6202183,natural
12.282623,0.6838127,natural
11.548472,5.993626,natural
16.348919,3.4062822,natural
2.9923558,-0.8191932,natural
5.4527473,-0.6550899,natural
14.136623,2.460566,natural
6.3886743,-1.0338907,natural
3.3661711,-4.923633,natural
3.2473996,-2.5814226,natural
12.778188,4.1322293,natural
12.781165,4.096555,natural
12.916053,1.3560922,natural
13.820536,1.8671407,natural
15.230134,4.57534,natural
14.320424,3.8309696,natural
13.941205,5.45922,natural
10.514519,4.2546463,natural
-1.9693928,4.806721,natural
15.064653,2.792133,natural
6.972892,-1.637664,natural
9.130509,0.06642906,natural
5.299357,-3.2350194,natural
2.6045883,-3.2463195,natural
16.51183,2.4063041,natural
13.94913,3.159523,natural
13.045447,1.8146304,natural
12.347969,1.0934038,natural
4.509486,-3.5452578,natural
3.4302657,-2.0665293,natural
6.9814134,-1.9920127,natural
2.1309474,-2.8679922,natural
2.2322838,-3.495161,natural
1.9627416,-2.8539336,natural
5.9754186,-3.268715,natural
12.733766,3.1466722,natural
10.706701,2.7401128,natural
7.539192,-2.1489449,natural
12.260223,3.5736365,natural
6.7299447,-0.7284496,natural
5.260138,-3.5241241,natural
16.719707,2.4831243,natural
13.356128,3.7333074,natural
-2.3137326,4.2292624,natural
5.955874,-2.0226562,natural
4.974492,-2.2968075,natural
6.567079,-2.0278986,natural
4.9255705,-1.791079,natural
15.941166,3.8060732,natural
1.8778514,-2.8305068,natural
14.837951,3.7275274,natural
3.3293302,0.011643715,natural
13.170485,2.414226,natural
13.995744,3.2675564,natural
13.432074,0.3968841,natural
2.2983959,-3.3483276,natural
14.561811,0.9320577,natural
5.6976266,-2.3402193,natural
16.630676,4.1021833,natural
3.381429,-4.491229,natural
15.508573,2.5833154,natural
4.1146493,-2.8845255,natural
10.013882,2.1913729,natural
9.714061,6.6015573,natural
2.7229376,-3.0215886,natural
12.527751,2.8702648,natural
10.882688,1.8310802,natural
7.17521,6.501078,natural
2.7014751,-3.9379551,natural
16.280792,3.8201613,natural
6.2361135,-2.1439557,natural
12.3442955,3.4749527,natural
6.684772,-2.605545,natural
5.982822,-1.9822177,natural
5.89411,-2.3111596,natural
14.719819,3.967607,natural
2.760636,-4.802499,natural
5.7572274,-1.142177,natural
4.7549,-1.1825793,natural
4.565308,-2.4510517,natural
-2.359009,4.7350287,natural
-3.5037553,2.9664912,natural
3.422138,-2.673378,natural
11.199293,1.4082642,natural
14.984608,-0.34832665,natural
13.712394,-1.9481664,natural
6.239076,-1.6854206,natural
1.4794676,-0.17845887,natural
16.561995,2.4692147,natural
13.91277,3.6463397,natural
13.1779,2.3871372,natural
14.253264,3.712821,natural
15.477239,2.3147967,natural
12.906091,0.80852956,natural
16.78191,3.4793668,natural
11.455912,7.7774196,natural
13.355433,3.3841968,natural
12.066769,-1.4907718,natural
15.779704,3.744809,natural
16.679415,1.7938364,natural
15.924543,3.2173464,natural
13.563767,-2.8909206,natural
-3.9485295,4.37579,natural
-3.7646542,2.7252674,natural
13.637785,1.4733269,natural
13.901474,4.3900394,natural
11.176391,1.3569732,natural
15.781333,3.3205853,natural
16.91932,2.6467888,natural
0.9479798,-3.057431,natural
1.8022245,-3.706916,natural
11.523527,2.978361,natural
5.295046,-0.94202685,natural
5.894044,-1.5097182,natural
4.8852806,-1.8724407,natural
12.162619,2.198529,natural
1.924003,0.09593171,natural
16.002214,2.856035,natural
11.604403,2.1762617,natural
12.314436,1.5188272,natural
6.112307,-2.6038423,natural
6.2370033,-2.9979053,natural
12.181127,2.1428745,natural
7.139867,-0.605226,natural
5.1209116,-2.1825135,natural
15.778568,1.338458,natural
15.415649,3.0684671,natural
15.108154,4.004887,natural
13.489468,-0.040737886,natural
14.319082,3.8256752,natural
15.195501,-1.900883,natural
4.2146177,-2.6090991,natural
13.863407,2.8366406,natural
10.738746,4.1988673,natural
4.614335,-2.5218744,natural
5.445208,-0.74306315,natural
4.319631,-0.6911703,natural
11.060931,4.9536524,natural
5.8433166,-2.0326335,natural
6.3353014,-1.4603144,natural
15.818791,2.5913603,natural
5.653661,-2.199839,natural
13.183646,2.4038534,natural
4.897194,-2.7217147,natural
13.21121,2.7501438,natural
7.757284,-1.4295624,natural
14.552209,1.7589648,natural
16.303139,3.549769,natural
5.181679,-3.4461389,natural
7.3382792,-2.08452,natural
-2.6471968,3.532143,natural
12.718309,1.796389,natural
13.169161,2.7681422,natural
16.745827,4.1522617,natural
4.948613,-1.7635107,natural
5.867779,-2.2481482,natural
10.656961,4.3398304,natural
6.1475363,-2.588767,natural
12.238133,-1.2474684,natural
12.048241,3.5033221,natural
5.8106318,-2.6080377,natural
14.916507,2.269684,natural
14.1422415,3.9508076,natural
11.990317,5.063883,natural
13.592822,4.216125,natural
1.971187,0.18931939,natural
15.201606,1.8128645,natural
9.627855,5.0747333,natural
3.2718859,-4.418937,natural
7.3339744,-1.6544008,natural
14.236081,2.2606733,natural
15.411215,3.4056401,natural
15.054921,4.058244,natural
12.68767,3.110116,natural
5.7118845,-3.7346692,natural
5.164735,-2.8180728,natural
11.543551,1.4934453,natural
3.4357443,-3.848691,natural
9.629201,5.0606656,natural
13.02859,0.3208851,natural
10.922219,1.0577636,natural
12.694952,0.108835705,natural
13.766638,4.322133,natural
4.8662663,-1.6104386,natural
6.2285447,-1.954422,natural
12.670256,2.2859766,natural
4.9263396,-2.4096386,natural
12.872985,0.7829519,natural
14.321875,2.7206054,natural
7.3352776,-0.9923633,natural
6.843566,-1.7536625,natural
-2.4790807,3.5784974,natural
10.306196,4.026552,natural
12.37593,-1.2851589,natural
2.768419,-1.831148,natural
-3.7038224,4.1288466,natural
9.614021,5.0816956,natural
14.786401,1.933764,natural
4.731522,-2.8715591,natural
8.671107,2.7896092,natural
2.999147,-0.37937856,natural
13.390423,3.399056,natural
5.4155927,-2.5190709,natural
11.11978,4.706694,natural
7.4901323,-1.4882971,natural
14.173835,3.0154338,natural
5.9959474,-1.3766538,natural
6.9168553,6.7478275,natural
14.929771,1.9950603,natural
0.8641452,7.9266376,natural
11.94782,4.074806,natural
7.402538,-2.4033217,natural
14.0175905,3.7914057,natural
15.137845,3.5971963,natural
9.84655,-0.40748978,natural
14.281401,4.3827763,natural
11.075941,4.821673,natural
3.430774,0.22163631,natural
9.61941,5.057171,natural
14.599626,0.92922175,natural
-0.7906669,3.9317422,natural
11.739746,4.3003874,natural
13.486932,3.645118,natural
9.980351,-0.32861516,natural
7.332706,-1.3392818,natural
11.42339,1.615673,natural
11.478607,1.402956,natural
12.625635,-1.0878348,natural
4.2564344,-0.67245597,natural
6.634193,-1.8881067,natural
3.0782356,-0.3883615,natural
13.856719,1.2447356,natural
0.81722975,7.8778415,natural
4.407557,-3.9013994,natural
3.1489873,0.019473327,natural
16.915953,2.930433,natural
1.8305041,-0.6896378,natural
14.419686,2.2128518,natural
9.951639,2.2204633,natural
5.7812753,-3.0986607,natural
14.2120285,3.7525082,natural
15.215484,-1.8874637,natural
3.3207777,-3.1950057,natural
6.6964445,-1.5435073,natural
16.832716,4.071595,natural
5.3379774,-4.6895633,natural
12.286892,2.0887344,natural
14.65239,2.6878877,natural
14.940844,4.3507442,natural
9.494906,2.8308427,natural
15.788508,3.9797819,natural
14.181868,0.26294416,natural
13.50719,4.2961984,natural
12.80505,4.872024,natural
7.087471,-2.3258219,natural
9.770903,3.6688948,natural
11.930835,4.076978,natural
-3.3990526,3.3990746,natural
12.357339,-1.2595048,natural
15.744448,2.9050176,natural
2.8603663,-4.588498,natural
7.029421,-1.8513681,natural
12.360482,0.71331525,natural
-3.8062031,4.2486625,natural
6.5414233,-1.763828,natural
-1.7738293,3.7214587,natural
-2.4257467,4.758934,natural
3.9226124,-2.2115302,natural
-2.4057915,4.3243785,natural
16.673649,2.7503548,natural
15.941745,4.6560116,natural
13.752206,-0.03321692,natural
5.2618217,-4.8471003,natural
5.7945724,-3.1570985,natural
9.546461,2.840917,natural
14.606498,3.7561128,natural
16.028961,3.247125,natural
16.618153,2.3876889,natural
3.9553294,-1.6383687,natural
12.290357,1.1172004,natural
11.225017,0.51780456,natural
14.957821,3.3856363,natural
3.5868323,-4.3652506,natural
7.835961,-1.9855858,natural
5.588607,-2.5882955,natural
17.121466,-0.026539614,natural
5.172144,-1.7121985,natural
10.771944,3.9082415,natural
1.5565436,-0.16641966,natural
2.2706516,-1.2139044,natural
-2.478679,5.6713886,natural
10.923766,1.5135347,natural
5.2330256,-2.8040562,natural
1.8104503,-2.835571,natural
15.719199,1.9301593,natural
6.935088,-2.2174292,natural
-2.6004477,3.5279982,natural
15.203463,-1.897369,natural
7.501347,-2.184781,natural
11.488414,2.946443,natural
11.601353,4.518661,natural
-3.7079148,4.1751466,natural
6.076925,-1.2031884,natural
15.896289,3.1921456,natural
11.941789,4.18313,natural
-2.4360719,4.6548815,natural
12.832782,0.92638624,natural
14.494504,3.2323759,natural
13.426138,2.8250983,natural
12.190644,4.030026,natural
-3.5942578,4.042866,natural
15.197763,0.888333,natural
13.86038,1.5287501,natural
16.696194,3.505004,natural
-3.4815395,3.948758,natural
7.0777435,-1.6511506,natural
10.664534,4.2683425,natural
4.5556808,-2.8819325,natural
13.916439,-0.308421,natural
5.814769,-1.3088596,natural
11.354508,1.4250011,natural
5.386403,-4.212391,natural
12.274929,0.48407724,natural
13.6169195,2.0069618,natural
14.989846,-0.35495108,natural
13.543513,4.673474,natural
13.472291,0.4356698,natural
11.562351,2.768999,natural
-2.4959853,5.684989,natural
4.498621,-1.8974441,natural
12.755046,2.5882957,natural
14.268728,2.0233276,natural
11.020102,3.2355258,natural
5.3081636,-0.73368996,natural
7.3870068,-2.1980112,natural
14.150053,5.172064,natural
13.599942,0.34625664,natural
15.758043,2.8423543,natural
14.86215,2.230747,natural
12.135382,4.1044736,natural
15.475921,5.0541005,natural
13.701357,-1.8814139,natural
6.987329,6.673871,natural
15.249371,1.7352453,natural
11.423623,1.6185395,natural
11.435416,1.4263368,natural
12.76856,2.9099383,natural
16.190771,3.844575,natural
6.205362,-1.6713394,natural
2.7927866,-1.6591135,natural
13.215511,-0.20738599,natural
13.364209,-0.2459882,natural
9.653103,3.6039367,natural
10.344304,0.10115426,natural
8.338251,5.741577,natural
13.661182,1.2478181,natural
7.7549872,-1.5442324,natural
13.030557,-0.2226572,natural
15.07837,0.11845843,natural
16.613184,4.158555,natural
11.98146,3.5837471,natural
2.8087797,-0.84933805,natural
14.913454,2.361112,natural
10.599029,-1.1993988,natural
13.481654,3.5303078,natural
2.8715048,-4.804046,natural
11.550889,4.5651703,natural
5.8236256,-0.75941056,natural
13.629815,3.5926573,natural
3.9580083,-1.8665093,natural
11.667498,2.311092,natural
-2.6439712,3.7165256,natural
11.103527,3.2453923,natural
11.227032,1.2208767,natural
12.814884,5.4373794,natural
1.9955732,-3.5761838,natural
14.549629,1.9555743,natural
10.675751,4.1328177,natural
4.786831,-3.4855654,natural
15.593689,1.7774329,natural
13.08826,0.37595883,natural
13.492972,4.865479,natural
9.646116,5.1045384,natural
2.0968177,-2.9388206,natural
6.8004484,-1.4717907,natural
11.2164345,4.5895023,natural
12.58279,3.0873308,natural
15.770728,2.9545286,natural
16.479965,4.180947,natural
-2.2822504,3.546989,natural
15.3733,3.3772492,natural
-2.010143,4.654415,natural
10.744077,-1.0136113,natural
12.708293,3.2067645,natural
13.94138,4.3892794,natural
3.7371607,-2.0192568,natural
16.105692,3.683249,natural
16.25407,3.0980322,natural
13.860262,2.3615994,natural
1.0662127,-3.0215154,natural
14.770267,-0.26264906,natural
17.07772,0.11144819,natural
11.015228,3.0047271,natural
14.263446,2.3560154,natural
14.816065,4.4326553,natural
13.438969,4.4606338,natural
4.2110457,-1.234213,natural
14.94562,-2.9264362,natural
6.063319,-1.9065025,natural
11.788708,3.2617846,natural
12.715904,2.0011868,natural
14.176512,3.0099099,natural
14.723886,4.9527392,natural
8.171013,-1.443295,natural
15.418367,3.5270467,natural
6.4010563,-2.2427077,natural
14.331977,4.5294676,natural
15.749023,3.906165,natural
7.2443185,-1.1356554,natural
-2.756052,3.397008,natural
9.871609,3.7933362,natural
14.955707,1.5676377,natural
7.732144,-1.5219812,natural
9.303719,1.5870681,natural
5.6408415,-2.5703254,natural
10.761743,-0.09620504,natural
5.564765,-2.7356298,natural
16.10526,2.7423377,natural
-1.7125192,3.7970185,natural
0.8333457,7.89563,natural
16.133522,2.6655922,natural
15.996687,1.8204106,natural
7.0177836,-1.731669,natural
6.5628285,-1.6280668,natural
6.9252605,6.733377,natural
6.2518816,-2.2739928,natural
2.6896498,-0.3750738,natural
10.893563,0.06155687,natural
7.0352097,-2.4923966,natural
11.885727,3.2912555,natural
15.175964,3.7554893,natural
6.608774,-0.53004473,natural
5.086596,-2.695383,natural
-2.1688318,3.5900683,natural
13.073522,3.1465387,natural
10.886692,1.4507113,natural
2.2387166,-1.81505,natural
15.582492,1.2444167,natural
6.2347727,-1.7351688,natural
12.670684,-0.10063728,natural
9.085284,-1.8344613,natural
6.2639723,-3.7395802,natural
14.109382,2.3413262,natural
10.579774,4.1736274,natural
10.716427,-0.1341014,natural
4.0011396,-2.225389,natural
-3.3205807,3.6223798,natural
13.608769,-2.9106529,natural
-1.4761422,3.6468444,natural
11.142806,4.7675023,natural
6.8685584,-2.2453928,natural
13.775486,-0.2013387,natural
2.3260064,-2.555858,natural
11.312388,0.6306721,natural
12.888279,0.23858587,natural
7.2456474,6.3494587,natural
3.7365482,-4.1801515,natural
4.368301,-2.8188787,natural
2.5878634,-3.0714016,natural
16.417944,3.6613824,natural
13.366946,4.0144124,natural
14.653261,2.6586826,natural
2.1747353,0.33986318,natural
5.2705464,-0.8673474,natural
11.745587,1.9416622,natural
12.806432,-0.5822492,natural
5.2827744,-2.6952987,natural
12.405336,3.9257877,natural
16.666376,3.325617,natural
2.6195908,-2.5127697,natural
-2.4263463,4.02486,natural
-3.7164285,2.7688382,natural
6.796087,-0.8511991,natural
10.403342,1.0632981,natural
13.944262,-0.34008586,natural
5.678538,-2.8198192,natural
11.648323,4.448766,natural
12.296301,3.9390144,natural
2.8347108,-3.7309635,natural
-2.8431966,3.8508544,natural
13.883812,-0.36207923,natural
5.701023,-2.1837788,natural
10.543534,4.2121983,natural
14.505669,4.0228796,natural
4.068426,-1.3307637,natural
11.313261,2.7942162,natural
5.912584,-2.2243428,natural
16.296701,3.1819994,natural
10.127007,1.1905462,natural
14.952943,3.2141688,natural
4.398385,-3.298921,natural
2.0678504,-2.8643167,natural
10.919425,1.4397368,natural
6.2744164,-1.9928459,natural
2.114106,-1.019249,natural
12.940438,0.9573556,natural
9.505261,2.7997408,natural
15.600352,3.735063,natural
16.681063,2.8017664,natural
13.152372,2.463461,natural
16.392328,2.9308143,natural
13.55815,0.32909143,natural
2.9432456,-4.34547,natural
13.021798,1.5973694,natural
5.1666665,-2.1728382,natural
16.28323,4.368946,natural
7.470818,-1.8683885,natural
13.385208,0.57275975,natural
5.764237,-2.198071,natural
14.990331,-0.29960224,natural
3.2748542,-1.976489,natural
3.8364432,-2.2829828,natural
16.273157,3.8458207,natural
6.0365405,-1.2462437,natural
-1.0493925,3.6333134,natural
2.7307808,-3.8815267,natural
16.921608,3.1863325,natural
7.5921254,-2.2514896,natural
-3.556454,4.025105,natural
5.254905,-2.1690712,natural
5.504398,-1.6988647,natural
0.7650926,7.8210607,natural
2.03917,-2.828902,natural
13.497108,-0.22329274,natural
1.9317936,-0.55189276,natural
6.8689656,6.7875133,natural
12.623104,3.8935225,natural
5.7986846,-1.5410812,natural
7.2277203,6.3952265,natural
3.201457,-0.6330131,natural
15.10993,0.13208833,natural
7.511596,-1.1587683,natural
12.969557,3.4878278,natural
6.3226385,-2.073233,natural
13.604378,-2.9266307,natural
2.5808928,-0.3554006,natural
2.6195247,-3.619117,natural
15.701448,2.582987,natural
-2.0102415,4.6296296,natural
15.849577,2.0549831,natural
7.045298,6.6075473,natural
9.61595,5.08963,natural
14.090706,3.0964394,natural
2.644038,-3.3336573,natural
2.6872182,-3.7061663,natural
12.159144,4.809404,natural
6.88898,-0.4199764,natural
10.620063,0.4144523,natural
6.778155,-1.4930643,natural
15.309581,3.1802063,natural
-2.0473666,4.7789073,natural
5.5873585,-1.94726,natural
-2.33594,4.5977507,natural
12.858352,2.4561608,natural
8.565634,0.1264907,natural
10.654023,0.13708091,natural
4.9692707,-1.9400544,natural
15.8724575,2.5154958,natural
7.4256554,-0.70865005,natural
13.54242,0.7392574,natural
10.754173,2.6150396,natural
7.181306,-2.0251899,natural
-1.2828555,3.766104,natural
12.634866,4.4677925,natural
1.8938948,-0.15156631,natural
0.84868103,7.9082294,natural
15.128562,-1.8570507,natural
15.223971,-1.9106698,natural
14.904693,1.0537335,natural
4.241002,-2.0904515,natural
3.9973562,-4.3493576,natural
15.942044,4.656255,natural
3.3991117,-1.005293,natural
4.3786116,-1.4726185,natural
12.861073,2.6551998,natural
13.021425,0.47617212,natural
4.4903135,-1.9130183,natural
4.5987453,-1.357362,natural
10.554622,0.124981694,natural
5.283163,-2.2544453,natural
15.63634,3.057566,natural
3.878482,-2.1432822,natural
2.053952,-0.83890665,natural
11.230941,1.37845,natural
5.074841,-2.4803932,natural
12.225834,-1.2414981,natural
-3.3055718,3.765869,natural
7.042211,6.664682,natural
14.790311,4.1771226,natural
1.5428984,-0.059231374,natural
6.8972483,-2.3326714,natural
15.503964,2.6421442,natural
2.5420773,-0.6967112,natural
7.838397,-1.7043991,natural
11.707347,3.545643,natural
11.280229,0.5685824,natural
12.08113,4.7256894,natural
10.700924,4.1614466,natural
16.395016,3.7610848,natural
16.233437,4.3978014,natural
5.0941873,-3.0856907,natural
14.897384,2.5031178,natural
11.426653,7.8051376,natural
1.5131327,-0.13634133,natural
2.33867,-0.8612263,natural
15.951049,3.2262259,natural
2.6731699,-3.6477013,natural
5.055324,-2.5976512,natural
12.882115,3.4420187,natural
2.7559497,-2.7606,natural
4.75259,-1.0309016,natural
3.8458843,-1.8497151,natural
14.7808485,3.8623452,natural
13.090539,1.5932808,natural
16.378702,3.6032653,natural
6.1894884,-2.820528,natural
12.402754,0.56644523,natural
15.164014,4.57009,natural
-2.2072544,4.1235666,natural
3.3021736,-3.2107155,natural
6.8920407,6.768263,natural
12.812978,2.4004364,natural
1.8824496,-2.8394523,natural
14.208877,4.846569,natural
15.164277,4.1396747,natural
9.608109,5.073411,natural
2.8572025,-1.7884693,natural
9.918467,2.1864676,natural
14.867632,5.0064344,natural
15.627377,4.1171346,natural
10.129927,1.2129816,natural
3.247449,-1.0079365,natural
14.154972,2.4285204,natural
7.2737026,6.412562,natural
6.147449,-3.1939511,natural
15.97721,2.4277532,natural
16.594719,4.1499743,natural
3.7779052,-0.8841366,natural
3.954648,-1.0397125,natural
13.71605,1.2199281,natural
14.3014,2.0862484,natural
15.673782,3.7502477,natural
7.861015,-1.5163766,natural
12.805462,5.4475937,natural
-2.461363,5.5984907,natural
2.6212914,-4.062554,natural
7.1662655,-1.1536374,natural
2.7963266,-3.4047866,natural
16.27654,4.3661165,natural
12.917282,2.2733126,natural
6.330598,-3.680966,natural
10.656135,0.17550173,natural
11.478915,1.684618,natural
10.161217,1.2226537,natural
16.612047,2.6458583,natural
6.968734,-2.1052058,natural
6.0519605,-2.5327852,natural
13.865298,1.6958407,natural
15.780586,1.0330323,natural
2.1232123,-2.884677,natural
3.7316375,-3.034226,natural
14.744149,-0.24817747,natural
14.454444,0.9724835,natural
15.763238,3.4275904,natural
5.046701,-1.9489241,natural
5.145772,-1.8217243,natural
9.757476,3.607949,natural
7.3158226,-2.0480072,natural
11.73722,4.1609325,natural
15.130727,3.2998219,natural
10.914686,1.4915713,natural
15.764088,1.1008269,natural
11.547961,2.9526618,natural
6.9397726,-1.8804349,natural
-1.4029685,3.6258311,natural
14.513819,2.5064151,natural
3.1590464,-0.06172306,natural
5.2148004,-4.4952927,natural
11.581141,2.1735415,natural
1.4595904,-0.28323877,natural
16.525322,4.0974035,natural
14.660984,1.6577357,natural
14.591546,1.1972609,natural
14.549091,1.2885022,natural
12.718674,-0.17914023,natural
4.712208,-2.5644205,natural
7.373063,-1.4267809,natural
6.342379,-2.9135714,natural
15.093277,0.17438431,natural
-3.5434067,3.9806862,natural
7.02994,6.627796,natural
6.8969393,-1.4689337,natural
5.562426,-2.1899602,natural
15.785728,1.0650754,natural
8.367342,5.800536,natural
-2.5600934,4.009783,natural
12.722217,5.3023005,natural
14.983744,-0.28016454,natural
5.921838,-3.3263955,natural
-1.2845744,3.79011,natural
11.568241,2.9247706,natural
12.304264,0.747774,natural
12.97565,1.674654,natural
14.938772,2.4209385,natural
14.010544,1.2869184,natural
2.921978,-2.8737168,natural
13.689836,3.1745822,natural
10.826044,-1.0627086,natural
2.4441428,-1.3250207,natural
6.9394846,6.718986,natural
12.389416,3.39806,natural
12.863828,0.78779584,natural
11.1028385,4.767114,natural
12.146977,4.1555047,natural
15.359916,4.1361065,natural
-3.4906836,4.0127854,natural
14.730329,1.3227323,natural
6.1995,-3.2996814,natural
14.241298,2.474986,natural
3.91126,-1.2568283,natural
5.435128,-1.6807456,natural
12.885233,5.534265,natural
4.402542,-0.29003572,natural
9.771898,3.6375592,natural
12.510725,0.5860233,natural
13.889205,1.2774771,natural
2.084929,-3.5317967,natural
1.769311,-0.41041312,natural
12.861392,0.76833606,natural
7.3402724,-1.4937954,natural
16.891083,0.12488608,natural
10.1298,1.1883653,natural
15.954999,2.087222,natural
7.4090137,-1.070133,natural
7.3120527,-1.107075,natural
1.3527201,-0.5429981,natural
-2.4773917,5.645791,natural
14.5071125,3.481712,natural
16.792076,3.6453435,natural
15.72089,2.2537978,natural
12.0321045,-1.5021325,natural
4.893805,-1.908546,natural
5.419191,-2.7278793,natural
12.981749,3.9267395,natural
6.736684,-1.1370628,natural
15.8037195,3.330731,natural
15.504167,2.2633302,natural
12.358066,0.66842467,natural
6.549964,-2.8958116,natural
16.723913,2.5671856,natural
12.814648,5.2794414,natural
1.7641265,-0.0800365,natural
10.685535,4.220616,natural
8.302044,-1.3591974,natural
-0.89719796,3.8983269,natural
7.1219983,6.530691,natural
14.74694,2.0149505,natural
9.520582,2.84368,natural
12.725023,4.517829,natural
-3.2257848,4.608012,natural
-3.711814,2.7742736,natural
16.298422,3.5779965,natural
16.68571,2.38048,natural
15.235806,-1.9202011,natural
13.340856,0.37242186,natural
6.7318215,-1.636924,natural
2.318679,-0.4122004,natural
14.423888,2.4725673,natural
3.6371443,-1.0323211,natural
12.954441,0.29808486,natural
5.719045,-2.0462444,natural
10.612351,-1.3432835,natural
12.385014,-1.380685,natural
-2.2886035,4.903797,natural
5.297326,-4.687039,natural
6.6573486,-2.583739,natural
15.201743,-1.9006897,natural
4.18754,-0.82650244,natural
14.123809,2.4202158,natural
-2.3527362,4.820755,natural
1.7717916,-2.8698611,natural
2.3300765,-0.47182032,natural
12.53906,2.705206,natural
14.963137,0.16187178,natural
16.855978,3.4214983,natural
10.776438,0.10883922,natural
16.27011,2.0838468,natural
13.841566,2.528361,natural
11.005914,4.929888,natural
8.533097,0.10081364,natural
5.6602483,-1.4394684,natural
7.467897,-1.7728695,natural
13.836476,1.2956365,natural
3.034065,-3.6672482,natural
-1.5399145,3.6412003,natural
15.794499,2.2596085,natural
15.987113,2.1345377,natural
14.735879,4.654668,natural
13.70151,5.6831636,natural
12.780257,4.6110625,natural
11.948929,3.4396992,natural
10.888802,4.1919374,natural
14.877205,4.6276093,natural
15.412081,3.748463,natural
9.677171,5.008516,natural
14.994923,-0.19691657,natural
12.979472,0.74811953,natural
11.027509,3.1679327,natural
3.1824527,-0.4426032,natural
7.187559,-1.2879716,natural
11.012448,0.061373994,natural
12.76868,5.4725966,natural
13.624595,1.3450613,natural
15.333128,3.2615087,natural
6.0843115,-1.2490847,natural
6.4156013,-2.3827772,natural
17.14842,-0.023678191,natural
3.3568792,-1.8996251,natural
4.7989817,-2.3067625,natural
11.261357,4.6201344,natural
2.729865,-3.7367046,natural
3.3365712,-4.8216915,natural
15.101901,-1.7890803,natural
4.826895,-3.136093,natural
5.449813,-1.7220753,natural
14.962416,4.388681,natural
6.3531384,-2.6002781,natural
7.4166536,-0.86179614,natural
5.472793,-2.0424354,natural
-3.687996,4.1471553,natural
13.419989,0.51150113,natural
16.177227,2.863342,natural
11.304058,0.6212637,natural
9.518904,2.8407843,natural
14.873877,5.1046014,natural
13.8239155,3.5048892,natural
16.094292,2.8953347,natural
7.6239533,-1.8472683,natural
13.820204,5.511375,natural
4.7367606,-2.9188437,natural
10.568935,1.6183212,natural
15.878527,2.8705633,natural
12.327161,4.0232816,natural
2.0209534,-3.5680437,natural
2.4592094,0.23778413,natural
5.938297,-2.678647,natural
10.63015,4.175292,natural
14.252948,3.2059042,natural
6.3207846,-2.210138,natural
1.753877,-0.2806012,natural
13.905768,1.8596032,natural
2.2490187,-0.25072452,natural
5.8566065,-1.3180541,natural
1.9287099,-2.9099002,natural
5.503302,-1.7489133,natural
12.822951,4.6012726,natural
2.8427222,-4.687722,natural
14.15039,5.0932107,natural
15.760031,3.883848,natural
6.187869,-3.3720136,natural
6.8865905,-2.343775,natural
13.007616,1.674884,natural
12.531091,2.7622137,natural
13.186383,3.5745301,natural
12.45374,1.2290679,natural
